chroma_stft,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,Label
0.4901884,0.2828046,0.9448758,0.057634603,2937.992171677424,2391.609253299742,20.882049991328017,0.0001359674,5435.391217711344,0.10054642341040462,0.2119391652725081,(0.44321486353874207-0.016927247866988182j),-232.88379,149.47911,-99.92017,18.162004,-32.73586,5.7367754,-1.6109458,-11.756641,25.445635,-8.440704,13.754383,0.6897197,-1.6041573,7.6230483,-12.526871,6.37022,-3.9613016,6.3473015,9.213814,-4.0721617,7.453804,-7.2344174,-0.14313114,-0.4504233,-4.20854,28284-3-0-0.wav
0.33034715,0.2773916,4.7957726,0.17694075,2221.828442205176,2004.198283764031,21.99013516185566,1.5877898e-05,4321.51471617594,0.07321255193280347,0.2713342670510242,(0.4206109941005707-3.169597403029911e-05j),-118.6928,185.37181,-84.92559,32.630424,-15.666919,-1.6730752,16.47188,-2.1592808,10.650391,-5.350389,7.4967074,-7.992971,-2.0179567,14.165301,5.188074,15.494615,-1.6844766,1.143826,-0.95686895,-10.107841,6.415705,-1.1242166,2.5616167,1.083382,-2.195299,133494-2-0-26.wav
0.4182688,0.27943817,5.263,0.18143752,1607.4849236113587,2037.7602172640868,20.055832331698756,1.2529038e-05,3051.055731800939,0.038431685783959536,0.2843066713778706,(0.375304251909256+0.0011920027900487185j),-126.043915,206.3255,-47.484116,34.919937,-19.676176,11.078694,5.045425,-12.051684,19.131466,-6.7944055,8.423778,-0.7011189,-2.1459687,2.2596073,-12.844562,3.0651898,-4.5981255,5.6212354,5.680218,-1.6620605,9.572903,-5.0352616,0.21377113,-4.2236476,-4.58932,94632-5-0-0.wav
0.3211934,0.24937092,4.2413445,0.12692945,1274.1062019289925,1754.7549489859682,21.82601519200417,6.9050598e-06,2138.757394779624,0.027748769418352602,0.25540781430149767,(0.3927595615386963+0.0012591787381097674j),-232.09502,195.28238,-6.6563926,25.214956,-17.504784,-11.350391,-9.950219,-7.5909925,6.6061487,-17.840937,-3.5319436,-5.226669,-9.066171,-3.9711518,-6.2977204,4.80599,-7.2851944,-4.434818,1.1061859,-3.1420102,1.5872134,-3.5791106,2.5413995,-1.4162532,-3.103767,155127-9-0-2.wav
0.17081535,0.18733339,15.126536,0.24891566,1137.6341443040526,1027.7506531086385,23.490851376233145,1.7082903e-05,1494.3171683074422,0.03696260838150289,0.2774714353025664,(0.35230568051338196+0.0001551606837892905j),-249.40276,183.02603,-17.083626,-43.035404,-19.461538,-24.591955,-18.406464,-4.6024327,5.789912,13.494779,12.176734,2.7302577,-4.71379,-4.8321404,-3.4064484,-5.396165,-8.720481,-9.04783,-5.9394927,-3.6952329,-2.5209527,-0.83416694,-0.3045335,-0.55923706,-1.7117862,74726-8-2-1.wav
0.3349558,0.24370031,4.863312,0.117950596,1664.1298173303649,1928.0404135370127,24.594093916504455,1.0845727e-05,3185.109256457731,0.03811698428468208,0.22914513463270736,(0.40534695982933044+0.0016643900889903307j),-219.86389,158.06708,-39.838852,12.123603,-8.011464,-11.786641,-14.698384,-25.413939,-13.700669,-27.925,-19.0494,-15.668631,-16.87095,-10.93993,-13.72848,-10.0485935,-18.042269,-14.261236,-10.616282,-14.125093,-5.833474,-7.5083246,-3.5803452,-4.4129844,-7.237951,98263-9-0-22.wav
0.19876784,0.23470284,8.780726,0.20404966,1270.8555114169794,1563.412862097974,22.93984010814201,2.5492267e-05,1974.1466367864884,0.04089990516618497,0.2709887589269052,(0.3642553985118866+0.0010156407952308655j),-186.64568,199.29828,-22.432882,13.794334,-14.728552,-6.989033,2.892515,0.9326163,20.152775,5.6104136,3.9962046,-8.012892,-9.408956,2.8078454,-2.5243492,3.4142466,-2.0856717,-3.2021368,-1.1023623,-4.570944,1.5303872,-0.7034649,1.8659338,1.0070568,-3.75112,74726-8-0-3.wav
0.3293766,0.27047727,2.539574,0.12053175,2305.241898811394,1522.8022294464517,22.99862486230011,2.3473958e-05,3696.6161827131505,0.08148510883309248,0.23268434868536747,(0.4759640395641327-0.0018836064264178276j),-226.95967,161.75284,-125.63348,-14.026141,-8.01285,-6.1338687,13.253777,-5.0383253,2.536077,-3.645034,5.132779,8.351963,3.9416034,3.5593946,-1.0390021,5.5784917,-0.89252514,0.1705208,1.4737415,-4.8199053,1.6366107,-0.9129626,0.28042108,2.3341699,0.8025583,116423-2-0-4.wav
0.68013436,0.27271882,2.8362057,0.13503024,2500.706407339736,2830.929496565194,20.125022090971328,2.3058286e-05,6162.2924099078755,0.05602110052384393,0.17741071216771276,(0.4992823302745819+0.0028719559777528048j),-153.60066,186.26692,-64.75551,76.96833,-26.792864,27.726175,21.414932,-9.587752,30.01972,-18.98688,12.52635,5.2665114,-1.3960129,9.566424,-15.310623,5.0997458,-8.606487,1.1091791,6.125787,-5.509674,11.434752,-3.454036,2.9305537,0.56411314,-0.22561352,30206-7-0-3.wav
0.30846304,0.27237925,7.8830466,0.2138642,1142.5913626657957,1672.2391271257895,21.74950264180626,1.3630968e-05,1960.641708815029,0.029141641076589595,0.28701000203501503,(0.3605215549468994-0.00013070960994809866j),-168.44048,221.55869,-31.78315,39.60153,-11.172157,9.193114,14.311992,1.6911868,13.726526,-8.510833,11.313361,-2.889275,3.376578,20.979103,1.4513303,3.0040386,-12.722315,-6.1964245,-0.17428505,-6.0665574,2.4859886,-7.849704,-4.4769497,-5.317412,5.570267,34952-8-0-6.wav
