chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.47327864,0.42369983,0.2520046,7.0945787,0.1832978,1335.2455050705514,1877.4742547984622,22.214009432914846,1.2529241e-05,2431.81640625,0.03041921422101449,0.20802279839481236,(0.41406840085983276-2.6437934138812125e-05j),-156.76091,201.30951,-21.959435,28.417889,-6.8177004,18.655693,8.305141,-11.750179,10.070452,-0.62479055,12.953043,-4.4855065,-5.040052,5.6543345,-6.3220873,2.9561164,-5.8835454,0.15417653,-1.0989381,-9.527448,0.42687652,-6.129225,1.2440146,-1.6856375,-4.920861,1.121816,-6.540605,-1.1047795,-3.3155115,-0.5236116,1.7192327,-3.722197,3.461062,0.7221435,4.1378164,1.100822,-5.8989425,-1.2464125,-3.8366504,2.2479713,101848-9-0-0.wav
0.50905746,0.41753337,0.24970166,8.105205,0.19594897,1325.7073905452478,1874.9911918899743,22.06105394483859,8.783949e-06,2419.895125679348,0.028617527173913044,0.21142699054481232,(0.4193008542060852-0.00024292226589750499j),-152.52539,205.15874,-24.75437,30.182886,-8.607749,19.270647,9.518201,-12.207876,12.568439,-0.38417932,11.994302,-4.026038,-5.737531,5.1061134,-6.335518,2.6717758,-5.913155,-0.30072507,-2.9094567,-10.224805,2.9133704,-4.1844587,-0.13321096,-3.1693108,-4.542276,1.2521482,-6.912824,-0.68082744,-2.8622844,-1.8229036,-0.18452409,-3.3968062,4.1979313,-0.010698667,3.4311333,1.2698572,-4.8237042,-0.9662472,-4.4171877,2.147524,101848-9-0-1.wav
0.48935542,0.42499718,0.24933091,6.8189387,0.18085752,1420.881168203239,1934.8804287184425,22.73415010543488,2.3981481e-06,2727.1645720108695,0.03403108016304348,0.20869331718909587,(0.4287799596786499-0.0001810567337088287j),-158.37033,203.0663,-29.134653,35.979904,-12.008751,18.606476,11.851256,-13.339691,13.959194,-0.20655778,9.561152,-7.501798,-7.6831555,4.079975,-7.1279573,4.6035476,-3.7625272,2.2663798,0.7337975,-8.444379,0.74769825,-6.3709846,1.2529699,-2.5151856,-3.4436812,1.6902629,-9.094917,-0.09768782,-2.238398,-0.826105,2.297793,-3.823392,4.04865,0.6172728,3.239388,-0.08391635,-7.4261565,-0.85133594,-2.8466215,2.3559136,101848-9-0-2.wav
0.4928285,0.44710124,0.25148484,7.1674414,0.18277796,1320.4707798009613,1829.3056980416816,22.566352215718176,1.9921645e-06,2500.7850713315215,0.0313674705615942,0.18315045437624156,(0.42102164030075073-0.0028994292952120304j),-165.82397,205.68665,-23.55743,32.053,-9.168724,17.861578,12.412473,-10.179722,11.803798,-3.2849178,5.9704547,-7.721732,-6.58163,3.2345254,-8.510854,2.9957361,-3.4598727,1.5845774,0.63335556,-6.3997793,1.5555651,-6.3201075,1.2710919,-2.2525253,-5.0911508,0.43680593,-7.655639,-0.22087637,-3.3018398,-1.1570568,2.8741324,-3.5635211,2.6984353,-1.2187785,1.3662908,-0.07262617,-6.219593,0.56964624,-1.9975264,0.7276523,101848-9-0-3.wav
0.5074391,0.49226886,0.26174057,1.2776527,0.076990135,1292.9318883116205,1844.7322636056897,21.27696822456476,3.7361972e-06,2342.625254755435,0.027611243206521738,0.23015274503436664,(0.405623197555542+0.006342162843793631j),-246.86649,209.72952,-23.22113,33.147594,-10.109056,16.635555,11.254982,-12.592712,6.1885405,-4.8942275,10.830579,-4.695833,-3.92303,6.416761,-5.242832,4.6121864,-5.3392863,0.9298262,-0.90826714,-6.1621227,6.3448977,-4.0637145,2.169758,-0.93614686,-3.9431403,2.1495085,-6.3191476,1.1622834,-2.3350992,-1.0102607,1.4304816,-5.4835067,1.1639223,-3.6106813,1.353905,1.7621818,-5.911415,0.12193869,-2.4389303,1.3877505,101848-9-0-8.wav
0.51288766,0.50311047,0.26578575,1.2607188,0.07704204,1384.5159020213657,1932.0296192134474,22.05572735301425,1.02833965e-05,2555.2734375,0.031135360054347826,0.2308308822507315,(0.4148638844490051+0.0010956600308418274j),-241.12912,205.31956,-26.829796,36.222668,-10.594514,17.562025,10.957464,-15.174114,7.927369,-3.1521342,11.392503,-2.2930624,-1.8096142,7.0048842,-5.159039,2.7266395,-8.033448,1.5362717,-0.1361797,-8.255245,3.6691077,-5.15448,2.6450706,-1.2564747,-4.062988,2.7321858,-6.5479493,0.79650646,-3.5056365,-1.6003082,3.334173,-2.8274012,2.775927,-2.8173404,2.9482107,3.1425855,-6.6240015,-2.1000035,-3.6162088,1.9639521,101848-9-0-9.wav
0.31319898,0.6042795,0.27563483,7.7573285,0.2030144,1646.5090336791475,1705.7100308518027,22.208964396708858,2.4688608e-05,2769.7940726902175,0.050944010416666664,0.27840957975688874,(0.39037176966667175+0.00047754860133863986j),-143.9523,207.48727,-62.64121,13.500342,-32.242172,-6.785516,4.2305202,1.9224935,29.506922,-2.6830282,0.70710236,-9.61098,-5.089582,5.1176043,-15.0235815,-6.231741,-10.502403,-1.0816033,-0.6718756,-9.857327,3.121503,-7.1891537,-5.767055,-4.340253,-3.436468,2.3418467,-5.9527855,-0.2403342,-4.483797,-2.3090994,4.556684,-1.66331,0.7088077,-4.5829344,-2.0069606,-1.3693829,-4.071863,1.1980274,-4.29529,-1.0836821,102853-8-0-0.wav
0.3199643,0.62525994,0.27693656,0.6769523,0.05659696,1686.3726223706828,1720.1026322925497,19.85490335464214,8.18607e-06,2805.1210088315215,0.05215551403985507,0.2564851788476482,(0.399258553981781+0.0035379661712795496j),-260.11783,194.04936,-56.357933,3.3308632,-28.795513,-5.382956,7.366746,3.5796475,24.40118,-3.0393379,-2.4175775,-9.170051,-3.9713755,4.8379374,-12.119299,-5.702358,-8.657856,-0.70359105,0.85407156,-6.909611,1.4862499,-8.056065,-6.0508633,-2.806696,-1.7878506,2.999194,-3.2673304,1.003153,-2.2582772,-0.17340313,4.8493934,-1.4671427,-0.09110244,-4.774806,-2.3723347,-0.6102534,-2.671914,2.2395008,-2.2564344,-0.18267703,102853-8-0-1.wav
0.34505603,0.67710537,0.28043723,0.5090168,0.047954116,1727.5319004232542,1844.58833600732,19.316102036581277,1.9197578e-05,2951.921280570652,0.052471127717391305,0.24054454961532815,(0.4007960557937622+0.0012966403737664223j),-264.57263,191.97595,-50.962162,6.205919,-31.729235,-2.812399,10.29408,2.1785583,23.873478,-2.4226143,-1.3273938,-8.303469,-4.1033807,4.171327,-11.28582,-3.2651515,-7.51178,-0.71222705,1.4349564,-5.7766,1.2667254,-8.566685,-4.512868,-1.440672,-1.3169729,3.7241268,-2.2509606,2.2090056,-1.0984522,0.46729976,4.12569,-1.8443257,0.6391647,-3.894917,-1.0438634,0.6184628,-1.2602577,2.939795,-2.5598881,-0.11337972,102853-8-0-2.wav
0.36174858,0.6874183,0.2811589,4.9203467,0.16731986,1911.9253598811058,2065.664670606812,20.120738821338975,1.0970251e-05,3578.381453804348,0.05669582201086956,0.2785613147518171,(0.3895830512046814-0.00031252115149982274j),-141.64464,212.95842,-75.405556,31.341318,-45.936924,7.2284584,15.750772,-2.110149,31.34516,-11.879096,2.2633703,-8.786999,-2.4042935,9.6531315,-14.256462,1.8716857,-10.394305,0.26504615,2.5536087,-7.7303133,5.129754,-11.4164,-1.9229115,-1.4349128,-1.3035489,8.01369,-4.23067,4.0256934,-2.1374955,0.8363561,5.027181,-3.8125777,2.9030004,-5.287375,0.56209594,2.1207292,-1.1655089,4.3767433,-4.4781556,1.3289956,102853-8-0-3.wav
0.3858076,0.7095419,0.28229964,3.6948411,0.14718583,2342.0088221887927,2502.4073972251977,20.246833655446483,7.33647e-06,5062.237601902174,0.07137964221014492,0.27075930895655925,(0.40535882115364075+0.003670944133773446j),-141.1356,207.63736,-79.11005,42.98295,-52.388462,14.05855,13.6040535,-3.6628938,34.54511,-15.4847145,8.698071,-10.774389,-2.3046057,10.737328,-17.271023,5.904679,-11.59701,3.2556965,3.7146814,-9.118143,7.5397816,-13.618085,0.7136814,-0.68640506,-1.1068932,9.983971,-6.0114193,5.492174,-2.810803,0.86889136,4.845109,-5.3640227,4.073877,-6.920452,0.7960044,1.8739972,-1.7992247,5.411748,-4.951433,3.0633895,102853-8-0-4.wav
0.46564075,0.71985143,0.28291938,3.9003496,0.1486821,2342.5117286927793,2516.41341271101,20.40260768903712,2.2762166e-05,5119.472231657609,0.0698935688405797,0.27132079330535375,(0.4048043489456177-0.004269058350473642j),-134.16069,215.02228,-83.55619,47.748413,-52.542698,12.11785,8.58581,-8.134447,33.064556,-15.490127,13.355861,-9.683373,-4.4090414,6.990021,-20.979006,7.52731,-9.864141,4.687006,4.064151,-10.892958,6.8958488,-12.571941,4.0744705,0.59749067,-3.2478256,8.0169325,-6.662536,5.718433,-2.7572782,1.1370958,3.6856265,-6.24786,5.4376173,-5.9187346,1.0502806,0.3278475,-3.5208836,5.2809334,-4.553964,4.011828,102853-8-0-5.wav
0.5864517,0.7336282,0.2828744,5.1837077,0.16840124,2010.7999428591995,2210.3387502218675,19.79429062568028,1.415005e-05,4114.339758831522,0.05576879528985507,0.2793498750002623,(0.38427096605300903-0.00015544117195531726j),-111.95394,213.26363,-76.93622,41.967934,-38.854774,7.1216187,12.035125,-8.5659075,23.273083,-12.633868,11.512499,-3.0324466,-1.3970884,6.927635,-17.5151,5.780351,-7.01978,1.2333568,2.7236211,-11.139165,4.294485,-7.4663334,3.993703,2.6089187,-2.7838323,4.962062,-4.9573007,4.7219234,-0.92099524,1.0969102,2.6625056,-5.0201216,5.5707097,-2.9309435,0.6303822,0.41821465,-3.334135,3.7484,-3.8396733,2.8083825,102853-8-0-6.wav
0.41670495,0.7306841,0.28483286,9.72465,0.22850983,1700.4985115352702,1881.4117365458899,20.921034972514896,2.513932e-05,3095.288722826087,0.04836531929347826,0.27914764983616713,(0.38159701228141785+0.0004933237796649337j),-108.412636,222.78003,-69.07153,30.441721,-42.567497,-2.217657,13.428328,-10.195534,19.119125,-2.8881984,12.729183,-9.412632,-15.2355,1.7783568,-12.541375,2.4603925,-4.379364,-0.2242052,-3.1137362,-9.243673,6.1025686,-3.9714112,4.5682235,1.3730277,-3.7271862,2.1314535,-5.382816,6.1353974,-0.9544607,-3.9438243,2.4295876,-2.160293,1.2687724,-3.9892607,3.2451851,0.76811844,-4.285096,4.6591105,-3.6877618,-0.03255487,102853-8-1-0.wav
0.6181538,0.5351296,0.27177936,2.3729415,0.11741185,2879.616908222233,2498.694386713873,20.8810086785816,3.7586185e-05,5647.753481657609,0.10016134510869565,0.2587778195323891,(0.3765641450881958+0.000284108507912606j),-131.19203,196.98254,-107.85727,76.00306,-34.214825,6.081955,4.5758214,-13.578791,27.94215,-19.594679,14.304979,-3.516978,-5.805481,2.837478,-19.099447,11.59141,-9.615173,-1.5363483,4.0446525,-6.627095,6.4786797,-7.999443,5.031971,-1.6640625,-2.050981,2.90611,-8.357681,7.6623797,-2.2438998,2.6420248,2.3026953,-3.899603,6.6162887,-8.621125,1.5665878,0.38747302,-3.29489,3.1039124,-9.126881,2.36332,104625-4-0-15.wav
0.6187654,0.6445355,0.27801463,1.3801004,0.08918227,2952.599086269248,2371.0638275015676,20.727060110407724,2.1994514e-05,5529.913807744565,0.10764549365942029,0.2673992797050251,(0.3850925862789154-4.607890150509775e-05j),-150.3341,178.756,-107.228195,65.365555,-24.415771,2.6167874,3.632199,-16.250332,23.085615,-17.029518,7.240629,-5.8039994,-9.928,2.6239624,-14.959312,7.5486493,-8.275722,-1.2110401,4.992577,-6.2791715,4.9648542,-5.8575153,5.290665,0.7015236,-3.392973,2.5679955,-6.78945,6.5048137,0.96583426,1.5188497,2.441188,-3.8234572,2.7252936,-6.908206,1.175289,-1.3931885,-5.969721,1.6647716,-7.292551,2.0951438,104625-4-0-21.wav
0.64321786,0.6532014,0.2743424,2.6375067,0.13174643,3044.0152667818566,2344.8416404231834,20.539407283044255,2.9317667e-05,5642.635444972826,0.11296988224637682,0.2678879800876124,(0.3766283094882965-0.002450528321787715j),-110.15059,174.1765,-113.13391,63.988327,-25.00048,2.6146867,4.8007464,-17.963171,20.847738,-16.862492,4.0130067,-6.6871786,-5.3982344,3.3323855,-14.72311,8.2569,-8.301839,-0.7353327,1.7732131,-8.514477,4.3566036,-7.596534,3.5494437,-3.2404537,-4.317707,5.201876,-7.778782,0.53607863,-5.41909,0.66524094,3.2920587,-3.6057687,5.1913404,-5.7055836,1.3297553,0.4146035,-5.1624413,1.4648652,-6.0960383,1.0473855,104625-4-0-27.wav
