chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.41128635,0.5994618,0.27463263,1.6172758,0.06285184,2150.0073211105196,1737.1062498838642,22.039906687200023,7.203318e-05,3474.273097826087,0.07662901947463768,0.16500280315885765,(0.5017934441566467-0.006892208009958267j),-304.86716,144.36095,-70.918625,-31.589737,-2.2389421,4.403033,-13.318791,-16.623575,2.9652412,-8.243828,1.8797535,10.13111,8.899055,10.384081,2.318086,3.3975887,-2.6940224,-3.4247537,2.223096,1.8845491,3.7595463,-1.9809953,1.256457,7.3193846,4.139693,1.5600759,1.3720517,4.633029,-1.671133,-1.5304992,4.7334676,-0.470481,1.2530364,2.3611493,0.18107313,1.724543,2.1835535,2.8261783,-1.3040388,-0.6769323,100652-3-0-0.wav
0.39289603,0.5877301,0.27281356,1.7397559,0.06281941,2105.0974914226244,1605.4021513010655,21.57542952446331,1.0912628e-05,3214.688773777174,0.07835711050724638,0.17175909900243524,(0.47415998578071594+0.0016679868567734957j),-320.50424,142.98357,-70.40525,-42.665443,0.6276875,5.3362017,-14.725807,-18.01589,0.07391455,-7.799742,-1.3930213,9.4020195,9.21222,10.565918,4.485072,-0.09828318,-5.386689,-4.8380356,-0.16863726,0.9567102,1.7007823,-3.5660603,-0.54054904,7.6240816,6.0230017,0.72885627,-0.24759805,2.342453,-2.954921,-3.3223166,2.8615143,0.6932252,0.36573666,-0.12197801,-0.99224484,2.2840183,3.7072492,2.017621,-2.2140691,-1.2909461,100652-3-0-1.wav
0.41072333,0.5960808,0.27661675,1.7317855,0.058384318,2106.0614455596815,1631.3351118928133,21.35599525999863,1.3273408e-05,3275.481063179348,0.07852977807971015,0.1771242644520481,(0.4748021066188812-0.0026664664037525654j),-319.72903,136.29945,-60.22164,-45.33223,3.4648619,5.747446,-16.841871,-17.78219,-1.7813451,-6.9207373,0.9804282,11.049755,7.838877,7.8952603,3.6047933,-0.25681275,-2.9877267,-2.493202,0.3179445,-0.806382,0.5335141,-0.6642611,0.048886947,4.7983394,2.4622056,-1.0744689,1.0238804,3.3448875,-1.5808693,-3.1547518,3.4218383,2.3701217,-1.2937855,-0.0526562,0.56206113,1.5230314,1.801211,0.46134105,-0.23582764,-0.09214358,100652-3-0-2.wav
0.39287513,0.5565543,0.2687708,2.6904953,0.07267289,2025.6315074246033,1522.8216838715348,21.63724300225256,3.4635264e-05,3079.997027853261,0.07582512454710146,0.14669614006595066,(0.4628935754299164-0.0027671102434396744j),-315.40277,133.63112,-59.07131,-51.1708,6.0523458,4.8148665,-20.570261,-18.189669,-4.053586,-6.8074174,1.6177915,12.002593,11.310447,10.073082,3.3291879,-1.8290628,-4.781936,-5.3260283,0.21451832,2.1478837,0.50229686,-1.3786609,0.3344344,5.685665,3.9748893,-1.4001993,-0.18203337,1.9409074,-1.4482976,-2.095427,2.5163589,3.0112417,-0.051724643,-0.036468085,1.9883704,1.9514865,0.6516501,-0.44821715,-1.7265469,-0.6729952,100652-3-0-3.wav
0.49248222,0.64496326,0.27682245,3.498332,0.10538778,2335.351073451941,2117.8660409380936,20.681663729047226,4.087585e-06,4170.950237771739,0.07566661005434783,0.2071788779066722,(0.53190678358078+0.0004903802764602005j),-176.1303,167.5899,-72.783035,16.689451,-17.949488,-0.39521554,-1.7694644,-10.39613,6.736328,-8.841037,13.6831665,-2.0325885,2.4656656,11.507566,-4.510024,8.959065,-6.321852,-0.3648572,0.34816766,-7.431853,7.486865,-3.6056652,4.6573353,2.44488,-3.634001,5.5480456,-5.67703,-0.5808118,-0.14292866,-0.33185527,2.6690965,-2.4381838,2.5765617,-1.2822524,1.4349847,0.21630381,-3.2672462,1.4997413,-4.835633,-0.49505022,102104-3-0-0.wav
0.7278486,0.48783985,0.25218004,9.467448,0.251177,1379.3659118343235,2175.222519001702,21.089232495069464,2.9845717e-06,3210.9438688858695,0.008729619565217391,0.20636895301417885,(0.47962790727615356-8.049606549320742e-06j),-191.8263,155.8406,-43.393818,33.262924,-1.8821937,17.519457,18.407608,-2.887349,16.440922,2.6506302,14.516376,9.169003,5.3201075,11.46377,0.57559144,5.4749274,0.69461244,11.452251,13.754427,5.0932765,11.417467,2.6844907,5.972742,4.110901,4.0693274,12.900043,0.89959484,1.0079296,3.6508627,7.0939894,12.396926,5.43178,3.9868653,3.177464,3.699287,0.25421515,0.42383742,6.081876,1.5368433,0.573978,102858-5-0-0.wav
0.72644717,0.49803162,0.26184252,9.656383,0.25395614,1363.896849244819,2161.553390883851,20.91229522137477,1.881703e-05,3143.7852411684785,0.008211616847826087,0.19947965608562518,(0.47595542669296265+0.0020336448214948177j),-190.41711,158.77188,-42.737484,34.375355,-1.5713273,17.618149,17.817087,-3.6333752,16.462431,2.2023327,13.363153,8.167647,5.0590353,11.689932,0.58630973,5.53201,0.91006565,11.075185,12.880271,4.4713874,11.093206,2.6039906,5.822819,3.859269,4.0516753,12.705392,0.6577352,0.7745809,3.3601286,6.9050527,11.959955,5.2690916,3.980852,3.2394202,4.367764,0.835742,1.1532955,6.5867753,1.3397045,0.7736956,102858-5-0-1.wav
0.3424234,0.52312154,0.25249088,7.920255,0.22057897,1781.837659210625,1531.2110095135051,23.230512316376426,9.64583e-06,2959.660750679348,0.06091910099637681,0.2755691846360136,(0.37916871905326843-0.00012054255785187706j),-129.58377,222.788,-97.20661,17.67233,-17.873085,-8.049753,7.9455757,-21.11708,1.9921452,-13.047297,-12.920497,-10.182542,-4.2116466,4.962395,-1.4423271,9.002663,2.5046527,2.4139047,0.19794922,-3.8140838,7.628769,-1.5944254,-6.9001126,-17.335865,-17.806372,3.1833673,9.991258,10.980132,-4.078052,-7.77797,4.334148,3.4641442,-2.329226,-15.885728,-11.169408,3.4950755,6.410919,3.9154572,-3.8518438,0.008768408,102871-8-0-0.wav
0.32665238,0.5307091,0.2530334,6.281988,0.19606051,1796.0080449151687,1537.5000256694334,23.261140549938897,1.559196e-05,2953.169582201087,0.061340862771739134,0.2823300956034489,(0.377040296792984-9.246993431588635e-05j),-139.27916,215.2158,-91.97517,13.299132,-17.209318,-7.957231,10.204537,-18.943747,2.7675123,-10.462711,-14.975189,-11.148712,-4.3854413,5.3636193,1.1238357,9.850301,3.1216967,1.6338354,1.238242,-2.732337,7.094474,0.8840981,-5.546309,-15.830102,-16.681868,2.0973134,10.045989,10.562398,-3.8727481,-7.8125215,4.0141635,4.330733,-2.1591527,-14.647441,-9.3299055,4.424327,5.699344,3.1976268,-2.2116346,0.6037278,102871-8-0-1.wav
0.36621913,0.5834461,0.27250636,6.91748,0.2004984,1623.1111889726733,1496.320910472437,22.769528356189404,9.290076e-06,2530.2449898097825,0.05833757925724638,0.27119204861772533,(0.3804648220539093-0.00016233525821007788j),-129.99283,219.47826,-71.28626,5.086683,-18.131033,0.15942077,12.455689,-12.70368,-0.014909341,-9.267984,-1.1657828,-5.280093,-1.916437,4.672324,-2.5496254,6.2635345,-4.3253713,-2.8904362,-6.041562,-10.607442,9.1324,6.9926877,3.8319428,-7.3682957,-13.059608,2.5909345,5.590187,6.066063,-5.003401,-9.551129,-1.6767831,0.920258,3.316471,-6.937531,-6.6963105,0.77397025,2.0706825,4.5965967,-0.32752797,-0.08169119,102871-8-0-10.wav
