chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.5380961,0.70225567,0.2845745,0.7771871,0.06465163,3576.867730251239,2571.227595545869,20.847346766872693,0.0003079047,6646.332370923913,0.1399201766304348,0.21229636308860816,(0.4458642899990082-0.007526212837547064j),-219.85382,140.25195,-125.329414,41.843945,-43.051483,6.32038,-6.8314157,-23.272247,22.589336,-19.969725,13.435795,-6.7063518,-1.794045,16.45367,-11.1182575,11.878195,-6.1336575,6.514416,9.617567,-6.0697556,10.931463,-5.6061883,3.2690804,-1.1704824,-2.3568256,4.3845,-8.392221,6.975177,-5.160677,0.30621576,8.681519,-4.813118,6.1201973,-2.6926584,1.2671987,0.8952733,-4.688679,4.644571,-3.4221177,2.80718,101281-3-0-0.wav
0.52198446,0.64503026,0.28031164,3.994538,0.15390411,3285.808258440244,2477.7272941222786,21.5935217919553,5.2177562e-05,6120.547724184783,0.11617697010869565,0.2540222196196535,(0.41111671924591064-2.6305177016183734e-05j),-119.56771,149.50337,-130.35802,37.663708,-49.33201,-0.31137544,-10.032458,-28.292068,17.86627,-23.867937,10.821894,-3.8100066,1.4150563,16.982815,-9.225908,15.745602,-4.508675,3.9362495,7.0760655,-7.1555,9.425909,-7.3418264,1.7566766,-3.781891,-5.9641685,3.3282871,-7.365063,8.267267,-2.6737173,1.7710948,9.049839,-2.9606233,7.4595165,-2.8089802,1.8209186,2.4669762,-2.6035867,6.6481624,-2.1613302,2.2671547,101281-3-0-14.wav
0.52195716,0.6864215,0.28301567,1.2544976,0.08811763,3190.3045796692613,2345.411919627785,21.17139883587747,1.0347283e-05,5672.095363451087,0.11897644927536231,0.24594161460039365,(0.41526052355766296+0.0023866272531449795j),-176.21544,150.04672,-125.33323,35.590183,-34.91279,2.8349164,-8.85691,-24.073168,18.604055,-18.7401,10.751064,-5.38,-0.6375272,14.65775,-12.460116,8.482215,-6.667871,1.4524744,3.8052812,-7.956556,7.9062285,-6.165372,3.5999851,-1.0351763,-3.309563,5.2845564,-5.5835423,7.4019246,-3.1421468,-0.68823034,5.50808,-4.6944427,5.9088593,-2.595451,1.7021251,2.3367505,-3.1646721,5.340688,-1.5883482,3.115286,101281-3-0-5.wav
0.59049326,0.759246,0.28502446,1.6544142,0.10004918,2908.4755152621838,2792.0082454752473,20.099395293053835,2.4141767e-05,6424.384341032609,0.08491706295289855,0.25784173043460773,(0.4253788888454437-0.002164296805858612j),-132.48624,173.88327,-73.90483,58.149185,-36.55778,8.27012,0.33298597,-21.173193,20.999699,-20.036547,7.439909,-5.042207,-6.335074,6.988125,-13.239377,9.184703,-7.3388968,0.9998898,4.520634,-6.630506,9.887107,-5.544016,4.4664607,2.0062132,-3.196042,5.464842,-5.388439,5.9116807,-1.0136157,-0.6714967,3.266119,-4.353232,5.4245677,-2.3939888,1.5556184,1.0187211,-2.650037,5.035051,-2.6204207,3.6449397,104327-2-0-15.wav
0.49737555,0.7181846,0.28336683,8.050267,0.21421713,2518.362626828726,2634.858556922493,20.28847327930848,1.9068688e-05,5646.255519701087,0.06740121150362319,0.27933689652719773,(0.4085041582584381+0.0006770861800760031j),-77.09211,190.00801,-73.698456,58.86686,-36.391514,8.192535,0.43086597,-21.08054,20.085825,-20.288494,9.310938,-5.0223713,-5.6079636,8.701952,-13.367728,9.807807,-6.1261168,1.6496352,4.677331,-6.8309727,9.587178,-5.946647,3.8789473,1.2956328,-2.8134437,5.972308,-5.567431,5.6143684,-1.4335562,-0.41892102,3.577354,-4.3708563,5.1076427,-2.3297129,2.852733,1.6315322,-2.8793454,4.8902717,-2.1714065,4.088204,104327-2-0-19.wav
0.55713725,0.7368687,0.28619108,0.7965791,0.0631393,3035.6704415670984,2782.392187049263,20.001392509620455,1.9924291e-05,6524.685377038043,0.09565217391304348,0.25698908901456036,(0.43590784072875977+0.00046829594066366553j),-188.76639,182.21921,-89.44757,64.27494,-43.231323,7.781893,-1.6634605,-24.03828,21.12405,-24.466639,9.823411,-7.113968,-7.109198,8.279326,-16.012411,10.307665,-7.4671726,1.9360164,3.8591428,-8.280977,10.261561,-7.217651,4.111161,0.3935867,-3.4231226,5.6582036,-7.1165037,5.4622993,-2.8272827,-0.47363576,3.6243956,-4.2239885,5.651052,-4.432171,2.1200633,1.1868641,-2.8739467,4.956832,-3.576362,3.9961436,104327-2-0-26.wav
0.50328743,0.7091138,0.2859936,2.5121996,0.12224524,2947.584189291954,2727.219244158724,20.703412711184455,4.3313255e-05,6319.527004076087,0.08894644474637681,0.27520973098171975,(0.4300980865955353-0.00043016631389036775j),-122.48222,185.78725,-92.161026,61.379715,-46.16364,5.5399313,-3.7763665,-26.091103,20.14637,-25.095041,7.9994373,-9.316964,-8.34436,6.888353,-17.015,9.539217,-9.266699,1.4601504,4.7724514,-8.578081,8.267151,-9.253614,3.0986662,-0.8070726,-4.2274494,5.822755,-7.089282,4.848105,-4.374695,-1.5758492,3.054064,-5.44282,4.557134,-4.7687945,2.482174,1.167312,-3.6682363,3.9869435,-4.7586765,2.7049086,104327-2-0-28.wav
0.5498548,0.7541637,0.28581282,1.0376729,0.07683022,2533.0345669109615,2627.7869673202913,19.941594923587846,1.4164401e-05,5609.680281929348,0.0691109035326087,0.2600380029942567,(0.4128468930721283+0.001815068069845438j),-178.49178,199.40741,-80.05917,67.773094,-37.368195,7.7161403,-2.6821785,-23.242952,21.187906,-23.451223,10.203858,-6.344496,-7.653762,7.1773906,-16.78414,8.495347,-9.058962,-0.7222415,1.5214262,-9.960782,8.69549,-7.088509,3.991489,-0.90362436,-5.147993,4.730409,-7.202713,5.288048,-3.2091656,-1.3612916,2.9110014,-4.984835,5.907341,-3.3657353,1.9527609,0.8389562,-3.7140296,4.007927,-3.9588592,3.2300973,104327-2-0-3.wav
0.53152704,0.73660576,0.28564504,2.1987827,0.109858215,2765.1504908255833,2720.2392043055243,20.046323025295226,5.7646244e-05,6086.094599184783,0.07977949501811595,0.26152095555871013,(0.4108544886112213-0.001186150242574513j),-131.60547,182.51541,-76.38097,58.63177,-37.193604,6.8095655,-4.1210747,-24.664711,17.41014,-23.623625,7.638498,-6.877943,-7.6854815,6.7493806,-15.183556,7.4887223,-9.290553,-0.804849,1.756272,-9.143507,7.870765,-8.00916,2.923902,0.028699394,-4.27584,4.3992023,-7.676062,3.8348682,-3.2589564,-1.8510438,2.1974466,-5.36129,4.359607,-4.157395,1.0918956,0.58991265,-3.3551304,3.9957895,-3.8909109,2.4001193,104327-2-0-30.wav
0.45957443,0.7090983,0.28467423,3.1912813,0.13662271,2446.5801780447973,2505.7075542202633,20.91995000010559,1.8277555e-06,5198.739385190217,0.0698440330615942,0.2662018990052392,(0.4261489510536194+0.004406227730214596j),-132.72154,198.00969,-78.57638,66.21622,-30.735298,6.7108364,-0.83855945,-22.42947,17.01905,-21.340155,10.188729,-9.024497,-9.328719,9.763544,-13.847819,7.978773,-5.995184,0.8837787,0.96297354,-10.223807,6.963437,-7.3647904,5.6756115,1.6866978,-6.0025544,2.9031982,-6.1587305,6.1104436,-2.766172,-2.5592716,2.1698678,-4.355787,5.5035334,-4.7144566,-0.78029734,-0.3137929,-3.251372,4.011065,-4.8081656,1.502481,104327-2-0-34.wav
