chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.50813824,0.6662515,0.2788192,0.78647745,0.10034779,4900.920913249648,2953.02822303975,21.37222913904607,4.6595193e-05,8526.212211277174,0.19707597373188407,0.2723266606680842,(0.42123186588287354+0.0025033215060830116j),-230.05255,98.52985,-67.914116,92.54759,-27.72312,14.582872,13.87454,-6.050498,22.626926,-8.135399,23.48584,-7.9438944,6.371136,13.940433,-16.19711,18.286184,-5.841379,0.46626794,7.6639605,-1.299423,8.123406,-6.2951193,11.170446,-3.94267,-2.1687074,9.413295,-11.176116,5.4966245,-2.687816,-1.4416252,3.1307907,-2.6807141,6.40074,-5.40494,5.2201715,-0.466468,-4.940798,6.341803,-6.460848,3.1949813,101729-0-0-1.wav
0.43721056,0.6129365,0.277053,0.7400179,0.09632624,4285.2069586011685,2903.339519488774,21.76678632924611,1.5352267e-05,7824.729110054348,0.15078125,0.24523443207251888,(0.4521341621875763+0.0020300329197198153j),-278.0027,103.681564,-41.163353,83.66669,-21.792116,10.061368,15.5733185,-2.4906735,14.157705,-1.2344136,23.60476,-11.778937,9.376584,12.803655,-19.8214,16.622595,-2.8562632,-2.193079,7.340522,2.3943698,5.8647304,-4.720028,12.237743,-5.6553864,-2.1342,9.354318,-11.751643,4.360157,-1.1486884,-2.166904,1.0805393,-2.015165,6.44756,-4.3056674,6.1018963,0.33189395,-4.4795737,5.841855,-6.768999,2.0540133,101729-0-0-11.wav
0.4770677,0.620618,0.2769668,0.7416136,0.097009264,4693.14915132247,2945.8411003516594,21.68707499742638,1.411244e-05,8363.371263586956,0.17727864583333333,0.26025168300644913,(0.4378319978713989-0.0021553824190050364j),-259.9104,98.75435,-53.559013,89.929695,-26.042576,12.721799,14.574695,-5.509717,18.415783,-5.2007117,23.309278,-9.913288,7.611706,13.071531,-18.54715,17.20215,-4.704102,-0.8488711,7.815717,0.8830614,7.6690025,-4.888799,12.0195,-5.004804,-2.0685186,9.590714,-11.496841,5.2876353,-2.0086086,-2.1080472,1.9844652,-2.5086677,6.6153474,-4.748463,5.5047736,-0.46720174,-4.850511,6.245768,-7.254181,2.131502,101729-0-0-12.wav
0.5183035,0.6447907,0.27673757,0.637078,0.08862074,4906.108613487782,2972.385036463738,21.60222160292869,4.3832322e-05,8578.765709918478,0.19232903079710145,0.26815829536212693,(0.41720297932624817+0.00010327662312192842j),-249.98242,95.74658,-62.10676,92.84928,-26.859383,14.340877,14.074856,-7.3393316,21.568626,-7.6091413,22.447878,-7.140993,6.1684427,12.718379,-17.044977,16.850548,-5.375675,0.51082516,7.61461,-0.8192705,8.676381,-5.0592985,11.107352,-3.9397757,-2.169125,8.894563,-11.390795,5.0166554,-2.7652307,-1.7567438,2.6958082,-2.9863026,6.5095277,-4.6460724,5.1977983,-0.5941334,-5.132202,6.100532,-6.996015,2.012569,101729-0-0-13.wav
0.53418076,0.6400249,0.27623188,0.54245275,0.07814876,4466.6075958187475,2973.5067826302243,21.39883745420254,1.6518903e-05,8123.073199728261,0.1610153419384058,0.26199844381252246,(0.4191962778568268+0.001250790199264884j),-267.98416,99.75662,-51.011997,86.41336,-22.086637,12.418722,14.988737,-4.876929,19.060997,-4.377567,22.087233,-7.0378127,5.9031196,12.176946,-16.236223,15.76646,-3.353355,-0.35815492,7.043755,0.49695054,7.6837792,-5.0841675,9.916028,-3.506412,-2.19779,8.373064,-10.878298,3.249693,-2.235339,-1.9290994,1.9338843,-2.350351,5.896285,-4.1934547,5.1033597,0.11974576,-4.759763,5.302653,-6.149981,1.539609,101729-0-0-14.wav
0.4844126,0.63295263,0.27261934,0.6026199,0.08071037,3744.9840871097244,2837.273767630171,21.53251967191368,9.320863e-06,6977.194718070652,0.12256991621376812,0.24983819236039592,(0.4365835189819336-0.0006126153166405857j),-295.78085,111.75779,-32.83929,76.00694,-17.828108,8.678095,16.201017,-1.886142,12.9665785,2.013535,22.511026,-10.561269,7.730858,12.711996,-17.152159,14.395312,-1.2463032,-3.0781384,6.1433663,4.145275,5.6872134,-4.500624,11.493755,-4.446293,-2.6169968,8.96465,-10.363757,1.7712961,-1.625087,-2.9006703,-0.097615846,-1.3359057,5.786792,-4.2700324,4.8028073,-0.24058011,-4.793659,4.960413,-5.508555,1.9255444,101729-0-0-16.wav
0.5076145,0.566898,0.27236477,0.5371909,0.07369546,3639.460986502968,2843.6584777370836,21.30712500702785,1.2933375e-05,6941.680536684783,0.11247310914855073,0.24637511349712235,(0.4383871555328369+0.00365027179941535j),-300.68134,112.533035,-32.110992,73.933624,-16.916254,9.890549,15.387836,-2.7464793,13.594247,1.8498836,22.143738,-9.406423,7.001817,12.423802,-16.487814,13.732326,-0.8463409,-2.2350438,6.1188164,3.245052,5.7084055,-4.0833116,10.339732,-4.0553737,-2.0749373,8.085388,-10.044945,2.4254642,-1.3930289,-2.6691813,0.26887774,-1.3815267,5.843833,-3.708904,4.5480347,-0.043636654,-4.3183246,4.897574,-5.161425,1.9825367,101729-0-0-17.wav
0.49203053,0.6072829,0.2735876,0.58008987,0.07800237,3650.8768384962586,2805.0617154557217,21.38329262810343,1.1449844e-05,6776.15574048913,0.11645861639492754,0.2412160835237245,(0.44437068700790405-9.628451516618952e-05j),-302.69464,112.51515,-31.105207,72.30591,-17.0454,9.312951,16.02676,-2.130551,11.134076,2.402771,23.608618,-10.006717,8.361035,13.093896,-17.429592,14.136021,-0.27827755,-3.1148417,5.6117496,3.761474,4.440164,-5.114051,11.013062,-4.575857,-2.097421,9.188868,-9.855153,2.5889382,-0.38112053,-2.0630066,-0.16651374,-1.1691902,6.339452,-3.833662,5.0306087,0.3882384,-4.544604,4.8652434,-5.112005,1.6592516,101729-0-0-18.wav
0.47384265,0.5914216,0.27101344,0.5692418,0.07772933,3642.324142690511,2793.8775012755364,21.6297438001078,7.791435e-05,6637.032523777174,0.11906136775362319,0.23680712656339947,(0.44088855385780334+0.0024084707256406546j),-303.04745,113.47923,-31.066832,71.92858,-16.320213,8.665735,16.31903,-1.2106792,9.761906,2.6910174,24.167444,-11.420165,7.9064274,12.968165,-17.893728,14.310924,0.30060136,-2.9460528,5.72982,4.7637124,4.3883376,-6.02623,11.881768,-4.03152,-2.824093,9.366229,-9.886005,1.9561658,-0.24222049,-1.9427621,-0.59439236,-1.0371019,6.8472304,-4.140163,5.184532,1.2474672,-4.841287,4.555013,-4.808515,1.5352689,101729-0-0-19.wav
0.49609292,0.6197182,0.27624655,0.4986107,0.07133316,3515.1393632869385,2799.009096593836,21.582463742156232,6.791438e-05,6556.454653532609,0.11279862998188406,0.24349843073689792,(0.43094947934150696+0.0007310984074138105j),-306.98456,114.55665,-28.435083,69.04675,-15.502561,7.9015293,15.12956,-0.9184521,10.581484,2.4503381,22.28532,-10.844235,7.405493,12.040005,-17.481564,13.519297,0.49941632,-2.329895,6.079415,5.184545,5.218522,-5.370012,11.294288,-3.4557753,-2.547842,8.888447,-9.461981,2.1518614,-0.098511994,-2.150023,-0.3696308,-0.93300885,6.226216,-3.8705022,5.0023856,1.0251234,-4.3740325,4.7950363,-4.5360527,1.5886756,101729-0-0-21.wav
