chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.47327867,0.42369986,0.2520046,7.094579,0.1832978,1335.2455050705516,1877.4742547984633,22.214009432914846,1.2529241e-05,2431.81640625,0.03041921422101449,0.20802279955084482,(0.41406840085983276-2.643976222316269e-05j),-156.76091,201.30951,-21.959435,28.417889,-6.8177004,18.655693,8.305141,-11.750179,10.070452,-0.62479067,12.953043,-4.485507,-5.040052,5.654334,-6.3220873,2.9561167,-5.8835454,0.15417653,-1.0989385,-9.527448,0.42687652,-6.129225,1.2440146,-1.6856375,-4.9208612,1.121816,-6.540605,-1.1047796,-3.3155115,-0.5236116,1.7192327,-3.722197,3.461062,0.72214335,4.1378164,1.100822,-5.898943,-1.2464125,-3.8366504,2.2479715,101848-9-0-0.wav
0.50905746,0.41753337,0.24970166,8.105205,0.19594897,1325.7073905452478,1874.9911918899745,22.06105394483859,8.783949e-06,2419.895125679348,0.028617527173913044,0.21142699003889104,(0.4193008542060852-0.00024292271700687706j),-152.52539,205.15874,-24.75437,30.182886,-8.607749,19.270647,9.5182,-12.207874,12.568439,-0.38417923,11.994302,-4.026038,-5.737531,5.1061134,-6.335518,2.6717758,-5.9131546,-0.3007252,-2.9094567,-10.224805,2.9133708,-4.1844587,-0.133211,-3.1693106,-4.542276,1.2521483,-6.9128246,-0.68082726,-2.8622844,-1.8229039,-0.18452407,-3.3968062,4.1979313,-0.010698446,3.4311333,1.2698572,-4.823704,-0.9662473,-4.4171877,2.147524,101848-9-0-1.wav
0.48935544,0.4249972,0.24933091,6.8189387,0.18085752,1420.881168203239,1934.8804287184428,22.73415010543488,2.3981481e-06,2727.1645720108695,0.03403108016304348,0.20869331683782713,(0.4287799596786499-0.00018105261551681906j),-158.37033,203.0663,-29.134653,35.979904,-12.008751,18.606476,11.851256,-13.339691,13.959194,-0.20655791,9.561152,-7.501798,-7.6831555,4.0799747,-7.1279573,4.603548,-3.762527,2.2663798,0.7337975,-8.444379,0.7476982,-6.3709846,1.25297,-2.5151856,-3.4436812,1.6902629,-9.094917,-0.09768779,-2.238398,-0.8261052,2.297793,-3.823392,4.04865,0.617273,3.239388,-0.08391662,-7.4261565,-0.85133594,-2.8466215,2.3559139,101848-9-0-2.wav
0.4928285,0.4471012,0.25148484,7.1674414,0.18277796,1320.4707798009613,1829.3056980416807,22.566352215718176,1.9921645e-06,2500.7850713315215,0.0313674705615942,0.18315045105996577,(0.42102164030075073-0.0028994353488087654j),-165.82397,205.68665,-23.557428,32.053,-9.168724,17.861578,12.412473,-10.179722,11.803798,-3.284918,5.9704547,-7.721732,-6.5816293,3.2345254,-8.510854,2.9957364,-3.4598725,1.5845772,0.63335544,-6.3997793,1.5555651,-6.3201075,1.2710919,-2.2525253,-5.0911508,0.43680596,-7.655639,-0.2208764,-3.3018403,-1.1570569,2.8741324,-3.563521,2.6984358,-1.2187783,1.3662907,-0.072626084,-6.219593,0.56964654,-1.9975264,0.72765213,101848-9-0-3.wav
0.5074391,0.49226886,0.26174057,1.2776529,0.076990135,1292.9318883116202,1844.7322636056902,21.27696822456476,3.7361972e-06,2342.625254755435,0.027611243206521738,0.23015274536632743,(0.405623197555542+0.006342161912471056j),-246.86649,209.72952,-23.22113,33.147594,-10.109056,16.635555,11.254983,-12.592712,6.1885405,-4.8942275,10.830579,-4.695833,-3.92303,6.41676,-5.242832,4.6121874,-5.3392863,0.92982626,-0.9082671,-6.1621222,6.3448977,-4.0637145,2.1697576,-0.93614686,-3.94314,2.1495085,-6.3191476,1.1622834,-2.3350992,-1.0102608,1.4304814,-5.4835067,1.1639224,-3.6106818,1.3539051,1.7621818,-5.9114146,0.12193858,-2.4389305,1.3877505,101848-9-0-8.wav
0.51288766,0.50311047,0.26578575,1.2607188,0.07704204,1384.515902021366,1932.0296192134476,22.05572735301425,1.02833965e-05,2555.2734375,0.031135360054347826,0.23083088737004784,(0.41486385464668274+0.0010956600308418274j),-241.12912,205.31956,-26.829796,36.222668,-10.594514,17.562025,10.957464,-15.174114,7.927369,-3.1521342,11.392502,-2.2930624,-1.8096142,7.0048833,-5.159039,2.7266393,-8.033449,1.5362717,-0.13617966,-8.255246,3.6691074,-5.1544795,2.6450706,-1.2564746,-4.062988,2.7321858,-6.54795,0.79650646,-3.5056365,-1.6003081,3.334173,-2.8274012,2.775927,-2.8173404,2.9482107,3.1425855,-6.6240015,-2.1000032,-3.6162088,1.9639517,101848-9-0-9.wav
0.31319898,0.60427946,0.27563483,7.7573285,0.2030144,1646.5090336791475,1705.710030851803,22.208964396708858,2.4688608e-05,2769.7940726902175,0.050944010416666664,0.27840958038240404,(0.39037176966667175+0.0004775508714374155j),-143.9523,207.48727,-62.64121,13.500342,-32.242172,-6.785516,4.2305202,1.9224937,29.506922,-2.683028,0.70710146,-9.61098,-5.0895815,5.1176043,-15.023583,-6.231741,-10.502404,-1.0816035,-0.67187554,-9.857327,3.121503,-7.1891537,-5.767055,-4.340253,-3.436468,2.3418467,-5.9527855,-0.2403342,-4.483797,-2.3090994,4.5566835,-1.66331,0.7088076,-4.582935,-2.0069606,-1.369383,-4.071863,1.1980273,-4.29529,-1.0836821,102853-8-0-0.wav
0.3199643,0.62525994,0.27693656,0.6769523,0.05659696,1686.3726223706822,1720.102632292549,19.85490335464214,8.18607e-06,2805.1210088315215,0.05215551403985507,0.25648517645668667,(0.399258553981781+0.0035379661712795496j),-260.11783,194.04936,-56.357933,3.3308637,-28.795513,-5.382956,7.366746,3.5796475,24.401184,-3.0393379,-2.4175775,-9.170051,-3.9713755,4.837938,-12.119299,-5.702358,-8.657856,-0.7035911,0.8540717,-6.909611,1.4862498,-8.056065,-6.0508633,-2.806696,-1.7878506,2.9991944,-3.2673304,1.0031534,-2.2582774,-0.17340313,4.8493934,-1.4671428,-0.09110267,-4.774806,-2.3723347,-0.6102534,-2.6719143,2.2395008,-2.2564342,-0.18267699,102853-8-0-1.wav
0.34505603,0.67710537,0.28043723,0.5090168,0.047954116,1727.5319004232542,1844.58833600732,19.316102036581277,1.9197578e-05,2951.921280570652,0.052471127717391305,0.24054454969789263,(0.4007960557937622+0.0012966424692422152j),-264.57263,191.97595,-50.962162,6.205919,-31.729235,-2.812399,10.29408,2.1785586,23.873478,-2.422614,-1.3273939,-8.303469,-4.10338,4.171327,-11.28582,-3.2651515,-7.511779,-0.71222717,1.4349566,-5.7765994,1.2667254,-8.566685,-4.512868,-1.4406722,-1.316973,3.7241268,-2.2509606,2.2090056,-1.098452,0.46729985,4.12569,-1.8443257,0.63916457,-3.894917,-1.0438634,0.61846274,-1.2602575,2.939795,-2.5598881,-0.11337957,102853-8-0-2.wav
0.36174858,0.6874183,0.2811589,4.9203467,0.16731986,1911.9253598811058,2065.6646706068113,20.120738821338975,1.0970251e-05,3578.381453804348,0.05669582201086956,0.27856131490409813,(0.3895830512046814-0.00031252161716111004j),-141.64464,212.95842,-75.405556,31.341318,-45.936924,7.2284584,15.750772,-2.110149,31.345158,-11.879096,2.2633705,-8.787,-2.4042933,9.6531315,-14.256462,1.8716857,-10.394305,0.2650461,2.5536087,-7.7303133,5.129754,-11.416399,-1.9229114,-1.4349127,-1.3035487,8.01369,-4.2306695,4.0256934,-2.1374955,0.836356,5.027181,-3.8125777,2.9030004,-5.287375,0.562096,2.1207292,-1.1655087,4.3767433,-4.4781556,1.3289956,102853-8-0-3.wav
