chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.035958912,0.4756544,0.24920908,0.30359662,0.009348258,236.2179216814612,192.84100742353476,13.43528826222166,0.9130545,361.5705672554348,0.007634171195652174,0.008768429884827475,(0.031206039711833-0.018191125243902206j),-580.9685,11.475648,-9.290737,-4.7505436,-3.743727,-0.16629456,-1.6702474,-1.2479906,1.5850838,-0.16523825,1.5499444,2.1293197e-05,-0.49540228,0.29446888,-1.2309542,0.31964102,0.09084606,0.029961456,-0.23217969,-1.2333971,-0.1376652,-0.35627654,0.21502058,0.35808566,-0.6143455,-0.5689515,-0.048066806,0.47112802,-0.5434552,-0.27731898,0.027955284,-0.50254214,0.338952,-0.041617732,-0.32377067,-0.2836987,-0.0380691,0.6535764,0.06960222,0.13159713,100032-3-0-0.wav
0.5067548,0.70207506,0.2787636,2.6673484,0.13673377,2108.3752469195065,1957.5697406125687,21.49348377409311,3.9144485e-05,3968.600543478261,0.07125651041666667,0.2814724857598387,(0.42730996012687683-0.0005620699375867844j),-164.1855,198.85648,-96.18303,53.673595,11.715121,14.671957,7.6848774,0.243826,17.7974,-12.655941,18.391308,-3.501784,-4.857199,17.117321,-6.0630493,7.324502,1.7821976,6.2477403,3.1155648,-3.9145422,11.388712,-3.828798,2.7875056,1.3569856,-1.6075498,7.934191,-2.7635598,5.9443545,2.2269661,-0.14080514,1.5886462,-5.2119904,2.956032,-4.3525705,-2.6327612,0.5234083,-2.308541,3.1793237,-2.0847666,1.1340207,100263-2-0-117.wav
0.5658336,0.668502,0.27689227,5.6894813,0.18592623,1822.1303800813728,1932.2873117296153,20.87008398881368,3.1804928e-05,3665.138417119565,0.05224892436594203,0.2786156875064106,(0.415162593126297-0.0008982266881503165j),-131.8938,194.7761,-75.6035,42.04258,11.366089,12.96002,13.535993,8.173405,15.362518,-10.091115,15.96578,-2.6949286,-5.667536,10.7325945,-3.2507052,9.498316,0.57647413,4.9937515,3.7017252,-6.1986175,4.2264895,-5.2043176,5.0575886,6.188522,1.1122835,6.7594104,-1.7028002,3.4142802,-1.5471358,-1.6950666,2.4328518,-3.0391333,1.8350873,-3.2906148,-0.19485982,1.7317765,-0.6078915,2.0914154,-5.0465612,-1.0886167,100263-2-0-121.wav
0.4791991,0.61008763,0.27596337,3.5003927,0.14028063,2238.451737383689,2230.116160706239,22.185408790522196,1.83667e-06,4416.428753396739,0.06857591711956522,0.2639599103730383,(0.4496360719203949+0.005749172065407038j),-160.67868,185.34315,-80.32358,57.199944,5.2823095,16.922606,5.222746,0.09492612,17.766382,-16.233908,19.019417,-6.5802407,-6.166982,18.064264,-5.023449,10.559471,-0.15762064,2.086423,1.0865299,-2.7855036,10.605171,-4.6401124,7.5552545,0.1508812,-5.2143598,7.0495763,-6.3541484,2.538676,-1.1657298,-1.7386153,1.5907987,-5.6948814,2.39107,-4.433958,-1.0901352,-1.4208539,-5.471927,2.3049734,-1.8720001,3.4272468,100263-2-0-126.wav
0.5551088,0.44195986,0.26477456,6.9977264,0.21551108,1971.3497954008224,1930.4417007196073,20.751057683189906,9.426529e-06,3887.0864470108695,0.06058933423913043,0.27429504042276404,(0.4034614861011505-0.0011558529222384095j),-119.81044,200.60571,-93.09003,51.805695,12.838397,17.056007,14.251251,2.6116686,15.647232,-8.984206,19.94443,-5.0397463,-7.9505577,13.063597,-3.346429,9.394266,-1.0781595,7.900531,6.1258597,-6.3152823,7.2049894,-7.650914,2.4369538,6.5893407,0.674651,6.300857,-3.0050051,4.4182835,-0.64933306,-1.545159,2.456497,-3.7155097,4.7186036,-0.082362995,0.29241073,0.060042582,-3.3943396,0.9046819,-3.5220292,2.9041533,100263-2-0-137.wav
0.64024675,0.4967068,0.25605497,8.950794,0.21203868,1745.8112843473398,2032.4763823266032,20.312313795234815,2.3706894e-05,3727.179008152174,0.03781702898550725,0.2753704016832658,(0.40997323393821716-0.00039632085827179253j),-134.95186,185.896,-64.89229,48.60879,14.283718,15.085969,15.585118,6.1223717,16.087164,-6.9443517,13.154075,-1.5765877,-2.5916986,10.828646,-1.9416835,9.776298,0.6838985,4.527987,1.9678841,-6.2245812,6.2550826,-4.240076,3.08836,4.2680073,-0.3154718,5.2445264,-3.262826,2.6450453,-0.21477845,-1.2130955,1.8675997,-4.0229535,1.4274083,-0.7809675,2.3467124,1.9628246,-1.991761,1.9444342,-3.6534455,0.41194457,100263-2-0-143.wav
0.6454584,0.54358137,0.2709258,6.707131,0.1967168,1736.934396335862,2090.6758330562857,20.20727495228182,2.8364482e-06,3790.4679008152175,0.03827417346014493,0.27436043890628403,(0.4089455008506775-0.0006180291529744864j),-142.91171,197.03519,-70.45179,59.119396,6.978902,18.40131,15.785773,0.86243314,16.67026,-10.0659,16.231787,-3.2862527,-2.3846831,15.282692,-3.3320727,10.937682,-1.0947158,3.2707257,2.4863045,-6.6122875,6.5606375,-6.4262457,3.0690224,1.8246183,-2.6328752,7.913986,-1.5555936,4.592344,1.1130812,-0.10445532,1.480855,-3.9599638,2.9973438,-2.9155917,1.3043523,1.8692783,-1.5234653,2.7486687,-4.75851,0.7259618,100263-2-0-161.wav
0.6876992,0.65656775,0.2751712,9.241929,0.22688745,1786.785854151674,2132.6406422199943,20.136740748986675,1.0193196e-05,3937.268172554348,0.037860903532608695,0.2822341262521636,(0.3989483416080475-0.0009732935577630997j),-122.32559,188.4633,-66.028694,53.916496,2.497784,13.301149,19.347086,6.969354,20.061235,-6.775382,15.023253,-0.512114,-2.8384967,11.815309,-2.7687697,7.6435237,-2.075199,3.9168944,1.8082085,-4.5803986,9.510535,-2.383173,4.0481277,1.8356096,-1.7131907,5.068566,-3.7420297,4.3228726,-0.38313589,-2.2695897,1.0756912,-3.8005881,1.3194067,-3.6289172,0.670753,0.98211884,-1.1230628,2.7486832,-4.168022,2.3219645,100263-2-0-3.wav
0.67579126,0.5471584,0.26783323,8.041959,0.20987995,1617.972079327936,1911.5433072560784,20.785507759683988,1.0648775e-05,3561.092476222826,0.03444435009057971,0.27733422544372816,(0.4166967272758484+0.00309165776707232j),-141.2042,190.57143,-62.446354,44.74339,17.710978,9.47639,18.906134,8.4884,14.57882,-1.5849196,12.831622,-1.637533,-3.103941,13.599267,-0.66311985,6.620377,3.5225382,2.1851354,2.694683,-3.1750772,4.7541046,-2.176728,-0.20572749,2.261518,-0.5655033,4.1765943,0.32699203,2.9555194,1.931301,-0.6965056,-0.8295803,-2.4137151,0.84651977,-2.0708752,0.38428304,0.4080738,-0.6516069,3.0234227,-1.2988632,1.1771258,100263-2-0-36.wav
0.6975713,0.6918038,0.27685508,2.221696,0.12817219,2728.353617658001,2269.2653010382996,20.070169888531407,0.00032755738,4852.959833559783,0.098046875,0.22794165148377318,(0.42373237013816833-0.016950970515608788j),-131.7433,198.11028,-122.8945,70.53168,-12.473542,21.220745,11.687201,-7.0619197,27.83303,-21.612757,14.994932,-6.639955,-5.9462266,13.526297,-14.189654,15.492922,-4.596966,0.2569221,8.330398,-7.915001,9.088305,-5.821209,3.704442,3.8431468,-3.2527258,3.660261,-5.646655,6.054451,-2.090364,-1.8470995,2.0935447,-5.581156,2.395519,-4.823237,1.1299965,-2.692845,-6.452827,1.2364985,-6.925872,1.634171,100852-0-0-0.wav
