chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.21259323,0.5218864,0.2628043,2.1231751,0.03341294,947.670308330515,1202.7465743409307,19.35078806851203,0.3623447,1577.4787703804348,0.02297469429347826,0.044391756346338476,(0.1891622692346573-0.025291819125413895j),-454.74402,38.230865,4.807468,-4.8208947,-11.061137,-9.707235,-11.159498,-11.046401,-6.0874743,-6.018591,-3.061892,0.8759563,2.0203533,1.2572986,0.4773766,1.5961179,1.875402,2.7090476,0.8860785,-1.8231497,-1.722842,-2.709213,-3.3892238,-4.279917,-4.0805297,-2.4305685,-1.7960325,0.22935209,1.2284893,0.8279135,0.029417707,-1.463641,-1.7127568,-2.068614,-1.98495,-2.0087585,-1.8188313,-0.23235507,-0.29289684,-0.24748641,103076-3-0-0.wav
0.0719464,0.50316244,0.25483394,1.3866287,0.0211693,340.5987451063719,417.27944439733335,21.612369395297463,0.75077057,524.6611752717391,0.00818755661231884,0.023679788552605538,(0.08196143060922623-0.033010367304086685j),-487.08615,20.523983,0.663008,-5.2216716,-7.57589,-5.9587684,-5.8802524,-5.5272727,-2.7875829,-2.7254608,-1.6278064,0.5245471,1.1317465,0.6209329,0.28047568,0.86418146,1.7807792,2.6347654,1.2123619,-0.97297233,-1.9579705,-2.3974695,-2.013206,-1.9327203,-1.2084754,-0.40310392,-0.52719307,0.1345591,0.6299603,0.8692448,0.43598336,-0.6530614,-0.8899361,-1.0551615,-0.9561187,-0.86905324,-0.7492902,-0.22944203,-0.16466127,0.16455011,103076-3-1-0.wav
0.044378534,0.5487755,0.2594381,0.6847355,0.010952059,250.2299481279441,266.8734365821927,18.59852802017519,0.88117164,419.42934782608694,0.0038496376811594205,0.014850893842364855,(0.035369180142879486-0.01935119926929474j),-507.95303,12.232238,0.7623147,-2.348424,-3.7945528,-2.5417392,-3.1443164,-3.4682853,-1.4264061,-1.1514685,-0.46181703,0.10998256,-0.29656112,-0.47572234,-0.45182523,0.14777029,0.91327685,1.4618902,0.83073074,-0.24931574,-0.60705644,-0.7398736,-0.93119407,-1.3016204,-0.88512915,-0.31021854,-0.15976542,0.20539601,0.17153351,-0.003668835,-0.556191,-0.89245874,-0.43275774,-0.38620186,-0.41407815,-0.5421751,-0.46327275,-0.098559126,-0.22442968,-0.05476456,103076-3-2-0.wav
0.45346013,0.6170952,0.27816334,2.5039961,0.11889294,2323.4242940409295,2010.2226509769403,21.29967853442086,1.2148743e-05,4409.438264266304,0.07928413722826087,0.2694786096423235,(0.4088814854621887+0.0024503429885953665j),-146.53575,193.40807,-95.731636,33.83746,-22.245384,-1.7383407,12.320753,-14.9823,-2.2107139,-14.978881,17.545755,-0.19967173,-3.872733,8.829539,-13.741302,7.711854,-0.13102266,-0.7998701,8.039898,-4.458439,2.7658353,-2.5821228,2.3640072,0.9136009,-4.2326083,3.5011387,0.012001081,3.7360897,-0.5945499,3.0937448,4.1265173,-2.9097235,5.4480824,-0.95925736,1.2444874,3.1906526,-1.2239691,5.3777604,0.8435923,2.5836356,106905-5-0-0.wav
0.46493834,0.58481354,0.27618045,3.2810082,0.13548636,2420.828954554518,2147.038153657623,21.19189679210587,2.6251731e-05,4663.966966711957,0.0799224411231884,0.2530229499762905,(0.4144549071788788-0.0022505454253405333j),-123.2607,188.45992,-92.2131,39.17473,-25.41788,-0.90308553,11.784008,-16.082462,2.2419791,-15.621261,16.93001,-0.13465118,-7.5549297,10.256097,-11.664857,6.4999065,-0.25431904,-1.6445569,8.200308,-4.3435063,1.6947767,-2.6431472,-0.5463578,-0.6209013,-2.219268,2.7173226,0.2729972,4.333171,-2.2485228,3.2994478,3.8892825,-2.853166,6.4431167,-1.2395443,2.4826267,4.7302523,-0.15196949,7.2054,1.6155223,2.6952152,106905-5-0-1.wav
0.51471955,0.6239575,0.2782775,3.0310276,0.13194005,2302.2198257387454,2107.721084849465,20.81773491537362,9.882982e-06,4491.202021059783,0.07594259510869565,0.26856734752192396,(0.3995422422885895-0.00239440961740911j),-122.187454,194.95177,-89.223915,35.13107,-26.39103,0.00087249314,13.650402,-11.814295,3.6666217,-16.72554,15.891256,-1.8947892,-6.3553047,13.041294,-12.163581,6.5993714,-0.62436634,-2.3412933,9.541664,-7.1172333,-0.063392885,-0.60692424,-1.479135,-1.2793335,-1.8687379,2.7076738,-0.37713832,3.142722,-2.0428345,1.8931552,2.9078386,-2.4478905,6.222686,-0.041760873,2.111594,4.0623145,-0.2892306,4.929307,0.8366904,2.353385,106905-5-0-2.wav
0.04806321,0.4804675,0.24272075,1.704251,0.037272193,329.1344187579733,304.01410355073233,16.100021599185162,0.84348357,618.2213824728261,0.011396059782608695,0.03560543642288365,(0.04291600361466408-0.02039729617536068j),-506.5655,35.01385,-10.5027895,1.7184539,0.4558868,0.91175973,-1.4929963,-2.1655169,2.1172597,-2.7075987,-0.8493192,-0.09347336,-1.5831807,-0.8617736,-1.3482307,0.877789,0.2509283,0.44061828,0.96882856,-0.018620433,0.8371869,0.5138998,0.5753792,-1.5001181,-2.99024,-2.0552197,-1.8948853,0.18810189,0.72505194,-0.040351614,-0.68402356,-0.23051897,2.1450508,1.4734269,-0.33340058,-2.5639555,-2.9120085,0.5640783,2.3667312,2.2211485,107090-1-0-0.wav
0.061475422,0.4553786,0.23953015,1.588677,0.040848095,383.82669070073086,333.9158188726694,15.792469939741034,0.7855085,706.7883831521739,0.013853034420289855,0.05214843266698862,(0.06160074844956398-0.02627178095281124j),-499.086,47.65395,-13.495576,-0.40864232,0.82944864,-0.7040331,-3.014216,-2.80384,2.5115669,-3.2784395,-3.0432413,-0.55619013,-1.4623582,-1.9067043,-1.4104391,2.2573698,1.1576699,1.025392,1.8004382,-0.06470637,1.0338813,1.5292099,1.4086014,-1.0013059,-3.3803084,-2.5867953,-2.5231073,-0.88393146,0.16711481,-0.6608075,-1.7689338,-1.1497341,2.3863466,2.38602,-0.77828014,-4.1655107,-4.022657,1.3071861,3.9617546,2.6668122,107090-1-1-0.wav
0.09037088,0.48649442,0.25046745,1.6966099,0.033729065,311.4281207920419,418.6307612051919,16.03925802514243,0.79443043,521.2907608695652,0.007536514945652174,0.02971829001651631,(0.08899559080600739-0.03796205669641495j),-467.0084,38.336636,3.0874307,4.995834,-5.644989,0.05995412,4.907162,-2.6565387,-2.2652223,0.33413726,0.7395364,-1.811746,-0.22761509,0.8526509,-0.4482083,0.46853676,-0.6681674,0.5013024,1.4817184,2.7873886,3.663725,0.717409,1.197766,1.2710805,0.83448267,0.6689287,-0.7392521,0.20279425,-0.017618163,-0.14623049,-0.791224,-0.7725601,1.265573,-0.15952128,-0.52788025,-0.2026717,-0.18113539,1.0788499,0.20822793,0.13059466,107190-3-0-0.wav
0.112929046,0.4770569,0.24915048,0.67084587,0.02387334,560.6874947920963,546.5435012832077,18.53924747793234,0.7101621,968.8068953804348,0.015508944746376811,0.04027001527418988,(0.12826618552207947-0.05023227632045746j),-484.03235,46.43623,-8.305476,-16.358955,-10.341507,1.725598,-4.3114805,-3.0408278,3.09259,0.85349166,3.635446,-4.415218,-3.3460944,3.1022432,-1.2485069,1.1717765,0.55769926,-0.44136608,1.9398018,1.5078923,2.0079014,0.32184288,0.11902086,0.747309,0.032271847,0.3099741,0.73314893,0.66762453,0.69688475,1.8941154,0.4089744,0.83782196,1.383637,-1.0463797,1.0304894,0.60531515,0.31578687,1.6650007,-0.23482473,0.6282407,110134-3-0-0.wav
